	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Oxr1	909.689107469601	0.227078011229115	0.0936503619642715	2.42474248327783	0.0153192490001267	0.211371385848293
Oxsm	309.63721317619	-0.0397083145645487	0.125629803335498	-0.316074000836461	0.751946340237252	0.940037482808877
Oxsr1	3035.87979002963	0.142514676679022	0.117860045896698	1.20918565400809	0.226591527952944	0.669158506704638
P2rx1	9.54539468303968	-0.00818188137617545	0.412688483407654	-0.019825804947635	0.984182332555676	0.996927562809785
P2rx2	11.3676359865713	0.351574654225427	0.420998734317314	0.835096701170697	0.40366326391234	0.801974014600383
P2rx3	14.7186403870666	0.0373655341579603	0.386699004672586	0.0966269209552202	0.923022676695936	0.987063993995236
P2rx4	475.011696049893	-0.167966469910563	0.149311402734384	-1.12494067321412	0.260614175033367	0.700752928488399
P2rx5	39.2865033134429	-0.255238848165324	0.225624278300634	-1.13125613115637	0.257947302719751	0.699660129573935
P2rx7	225.35414820992	0.0996333614399423	0.22831589821864	0.436383809525745	0.662558283790179	0.910966759858531
P2ry1	159.839133636272	0.788799256746818	0.256128388158853	3.07970257579413	0.00207207404094411	0.0616526046714833
P2ry10	1964.97752041529	0.650382142379428	0.145263850160086	4.47724703470742	7.56117388847706e-06	0.000808331164439787
P2ry12	39.3074432653798	0.0638175193572747	0.266451657741032	0.239508809584138	0.810711066167412	0.960221944111922
P2ry13	6.47532401702692	0.379436633926255	0.425556851298393	0.891623840078187	0.372594587486858	0.78417558739871
P2ry14	194.010060636946	0.329977582848918	0.221179763564348	1.49189771040205	0.135725963006298	0.556455305780946
P2ry2	24.237908978028	-0.434246528591658	0.333515008806534	-1.3020299450558	0.192906149189803	0.633052637664867
P4ha1	3374.60258935984	0.025067752659354	0.117597506656217	0.213165681587424	0.831197735198124	0.966596980558407
P4ha2	679.819744614937	-0.0381107333168273	0.272025536501712	-0.140099836974634	0.888581109398328	0.977512953058385
P4hb	13259.6407811804	-0.014690369818173	0.110328631554556	-0.133151019922774	0.894073946266932	0.979017821474807
P4htm	179.071912237777	0.0517245740848922	0.156579664005356	0.330340305769994	0.741142841061128	0.937316070606491
Pa2g4	5245.94954461434	-0.110194060478666	0.106953291898021	-1.03030078385746	0.302868831225767	0.73510231829064
Pabpc1	7262.67279512079	-0.24944733828141	0.112851546266889	-2.21040248479606	0.0270772415124061	0.279347426860964
Pabpc1l	21.4120842875468	0.0518543139044236	0.338901845844638	0.1530068795441	0.878392850083669	0.9761357813696
Pabpc4	2144.27290815271	0.0482270581396886	0.135304034789541	0.356434737624074	0.721515018481969	0.931437937877459
Pabpn1	2452.35792033912	-0.139166105797928	0.0987089120604347	-1.40986363736562	0.158579951528485	0.593928109855355
Pacrgl	148.245838133947	0.0781711540569613	0.152652905177554	0.512084286676618	0.608592021281061	0.892895382854222
Pacs1	735.239836436199	-0.11357514894289	0.105603593013683	-1.07548565064614	0.282157353191178	0.719990729674009
Pacs2	1111.4102534428	-0.0439566025328955	0.0789557539593351	-0.556724498578465	0.577715675949528	0.880347956015486
Pacsin1	118.94661758505	0.57400223372746	0.254419834626521	2.25612218705383	0.0240629799822606	0.265684934897188
Pacsin2	975.585997096987	-0.0887807634679011	0.101517025519186	-0.874540630144075	0.38182390366685	0.79133310030298
Pacsin3	67.8357947873702	0.224353766425048	0.263050659966541	0.852891859133083	0.393719276634318	0.795604068150198
Padi1	14.0337954611253	0.125096551040104	0.381739797021758	0.327701099062968	0.743137672309492	0.937490322936683
Padi2	629.787674585177	0.155783202073369	0.224254814929455	0.694670489560611	0.487261825981791	0.84134845330591
Padi3	41.1442941634171	-0.0597295184529437	0.365685473521305	-0.163335770157312	0.870254071545391	0.974147871165947
Padi4	8.28945483618282	0.242315032711721	0.422938767426815	0.572931713462874	0.566690930793228	0.87491048071181
Paf1	1206.0723103156	-0.0501290587172657	0.0890888489119696	-0.562686119862198	0.573648637481858	0.879253505429125
Pafah1b1	4900.09457154068	0.0107508402147033	0.0453792171474345	0.236911099188301	0.812725759176589	0.961231790959614
Pafah1b2	3292.2581709699	0.0555407958521097	0.071155673533266	0.780553300871276	0.435065266996452	0.813780292826857
Pafah1b3	450.369158221093	0.161174724202049	0.139492368736538	1.15543757455623	0.247911282362888	0.69000919715081
Pafah2	331.984696023359	0.0211557213905702	0.155147026318932	0.13635918065926	0.891537341321172	0.978212581470628
Pag1	441.94587119587	0.0154962621345672	0.189516923923059	0.0817671678802599	0.934831864855958	0.990573029669035
Pagr1a	1173.66947409032	-0.139334014174361	0.0864879782469208	-1.61102175121456	0.107174981672581	0.513051151203623
