	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Gpr4	15.0354677919597	-0.313380890319792	0.389549495649725	-0.804470019392805	0.421125577214469	0.790424182001465
Gpr45	8.02238461157914	-0.396406097430404	0.408919633921094	-0.969398543252376	0.33234637888596	0.720284460561377
Gpr52	37.733226982121	0.412232649332985	0.317810655156664	1.29710141130975	0.194596296004614	0.5713598098959
Gpr55	138.400372535635	0.549751477255288	0.163471325533667	3.3629841530958	0.000771047897820074	0.0175358321904223
Gpr56	14.7560952446391	-1.50930404714975	0.399735138163137	-3.77576025486602	0.000159520368146455	0.00502622093301454
Gpr61	6.91293247541375	-0.110487267694284	0.425709541798724	-0.259536742417023	0.795221136595723	0.944139800589146
Gpr62	12.0543395361048	-0.513061514513301	0.396426328569203	-1.29421654804075	0.195590632395649	0.572611832046418
Gpr64	2.55407537129204	-0.385171206750172	0.400941996168907	-0.960665658450778	0.336720303614869	0.723580260282932
Gpr65	5329.92303360864	-0.181877382944648	0.123002173602718	-1.47865178002537	0.139233406047138	0.489940910436694
Gpr68	1537.60615117484	0.827247755091437	0.157463456768861	5.25358563863961	1.49166267972328e-07	1.21945439827756e-05
Gpr75	2.10944853017916	0.607268952250643	0.380849887770758	1.59450999396427	0.110821854116848	0.439535974916461
Gpr82	2.07839825693401	0.264637754132536	0.376991695069081	0.70197237125885	0.482696393807243	0.828968274294772
Gpr83	54.3285691056775	0.360448669091654	0.297034355139909	1.21349151320181	0.224941957166393	0.613087432002979
Gpr84	2.49754220358984	0.018879646881277	0.383952234039214	0.0491718636004831	0.960782333727705	0.993045467742663
Gpr85	1.95688432955343	-0.258119505506469	0.358495985425327	-0.720006683478563	0.471520880533804	0.822618733094157
Gpr87	7.31876194715438	-0.966407840581596	0.422743822474646	-2.28603657629925	0.0222521188513201	0.180161159265185
Gpr89	641.6279422416	0.244562749352751	0.0892096787188631	2.74143739631066	0.00611710164271054	0.0803392514182411
Gpr97	3.29453570318937	-0.65415651331224	0.41158639333889	-1.5893540794815	0.111980475738003	0.442537944881513
Gpr98	2.63579777547151	-0.0812531154800523	0.396164718345904	-0.205099322875864	0.837494525455495	0.959209102434684
Gprasp1	541.362338834561	0.220919923541837	0.139179803210308	1.58729872040424	0.112445004921545	0.443423191181177
Gprasp2	77.8895981943031	-0.550003204822372	0.320179338122586	-1.71779730711978	0.0858335928891993	0.389703217720457
Gprc5a	77.5775011767153	-0.967453424355675	0.325679124633184	-2.97057241677779	0.00297245315909484	0.0477740505612651
Gprc5b	11.1777657032444	0.0378980651066863	0.42424136165362	0.0893313772117037	0.92881855833671	0.989329989339242
Gprin2	5.26646213888721	-1.09199360209205	0.424430742610877	-2.57284285152079	0.0100866995737697	0.111595643272635
Gprin3	805.102630626583	0.295021618608562	0.157903458874224	1.8683670434576	0.0617109274965487	0.325026294906687
Gps1	1651.54575420691	-0.0440205304997582	0.0961228555535263	-0.457961119093525	0.646980375107479	0.896630733357052
Gps2	514.685506530468	-0.408104792038928	0.163014708538181	-2.50348447510392	0.0122977075547626	0.125466418758442
Gpsm1	266.997286309875	-0.103340128464197	0.180614379352677	-0.572158921313843	0.567214314407937	0.867710103642174
Gpsm2	1126.904695374	-0.133325929858746	0.17794566172671	-0.749250802548411	0.453706054299364	0.811393042803563
Gpsm3	1087.11430802583	-0.205397320287796	0.1373656228638	-1.4952599930439	0.134846601824632	0.483082985251248
Gpt	114.75726179978	-0.348188465250942	0.189223489266024	-1.84009113562764	0.0657548584882471	0.337907986875851
Gpt2	644.220942973296	0.0978309317955766	0.140819952658303	0.694723510048053	0.48722859159519	0.830283522626607
Gpx1	4492.71764865567	0.053487490977813	0.132718172013712	0.403015579300526	0.686936763557985	0.913642902948556
Gpx2-ps1	3.34066557652684	-0.107169490652922	0.394623105713051	-0.271574292283966	0.7859493685519	0.942406324303593
Gpx3	39.6319720483101	-0.448782580554809	0.254915386499324	-1.76051585868474	0.0783203810276866	0.370973204717423
Gpx4	3439.87837628152	0.157660155191072	0.167664802483684	0.940329471991678	0.347048586631233	0.732351447496968
Gpx7	43.6668373658039	-0.433991779043178	0.300039271973907	-1.44644991366637	0.148051050632176	0.504600032478521
Gpx8	6.25647024986277	0.347822682676294	0.425274142994342	0.817878745759817	0.413426427760325	0.784820044363895
Gramd1a	5730.25076133825	0.0566199498853131	0.124329785303535	0.455401332408667	0.648820536882734	0.897784949500031
Gramd1b	2846.2357405894	0.528986163066916	0.128723307831259	4.10948236165866	3.96547000140876e-05	0.00158242132721124
Gramd1c	111.332673058629	0.208438034945953	0.222743422712457	0.93577638525843	0.349388332454806	0.733984499021259
Gramd2	1.93750058132046	0.0137832107650502	0.367837599891232	0.0374709131669133	0.970109531783524	0.993045467742663
Gramd3	1518.42358037757	-0.382679082918625	0.137678005087023	-2.77952228227553	0.00544389185519271	0.0741376836963053
Gramd4	731.517289223153	-0.141941180309058	0.0926045070833549	-1.53276751617818	0.125333147023664	0.468676669184826
Grap	3261.2353336361	0.186122008994325	0.113861218955856	1.63463917478772	0.102124710282738	0.423160032415379
Grap2	1637.1063403801	-0.0900742277770423	0.154889813119029	-0.58153745532524	0.560878282136517	0.865879842715423
Grasp	108.128789206204	-0.161009374816499	0.207751819322107	-0.775008254280861	0.438334782125222	0.800750915673373
Grb10	131.625033704188	1.15342617440111	0.20888423700701	5.52184401718353	3.35460235176007e-08	3.33782934000127e-06
Grb14	2.05277343422949	-0.324409271949448	0.385283937367216	-0.84200051049689	0.399787667703921	0.774925837547195
Grb2	1191.82679779905	-0.094937481238885	0.0942755905729798	-1.00702080636019	0.313924775715373	0.705020472523715
Grb7	9.41089838394626	0.918919263352014	0.415762528824364	2.21020221795939	0.0270911311223177	0.203822244089885
Grcc10	1354.56882434482	0.142508678334126	0.142019675135594	1.00344320741521	0.315647065798222	0.70619973924549
Greb1l	36.0448341110121	0.394080055796446	0.343686262701584	1.1466273126506	0.251535683324459	0.641667931380894
Grhl1	71.8268366013994	-0.132903512318375	0.325248658654609	-0.408621246489164	0.682817636155002	0.912413549636649
Grhl2	20.2840239940723	0.29207386586176	0.330216300336798	0.884492575211657	0.376430368732655	0.757129122832467
Grhl3	9.87909612386102	0.188203503308906	0.410616775272543	0.458343435150666	0.646705723193306	0.896414385260339
Grhpr	772.900728651969	-0.141851371969744	0.159941077180561	-0.886897690513893	0.375133985178608	0.755772493762629
Gria3	70.7249618657975	0.311966380110016	0.325872894928056	0.957325340540797	0.338403068845783	0.724827646682286
Grifin	4.98743867324303	-0.0743420112877212	0.422459603358765	-0.17597424865399	0.860314173319841	0.968878972875677
Grik5	178.976631170032	-0.00479441603511142	0.170119912104533	-0.0281825682590608	0.977516540216509	0.994047095097114
Grin1	10.9077185739785	0.48174240373218	0.425778080799587	1.13144012211126	0.257869892334026	0.648435827511649
